ObjectId	Longitude	Latitude	Name	Address_1	Address_2	City	State	Zip	9	10	11	County	Type		
	-81.533133	30.141058	BAPTIST SOUTH	14550 OLD ST AUGUSTINE RD		JACKSONVILLE	FL	32258				Duval	HOSPITALS		
	-81.661022	30.348305	UF HEALTH RADIOLOGY/ONCOLOGY	1900 BOULEVARD		JACKSONVILLE	FL	32206				Duval	HOSPITALS		
	-81.689194	30.308354	MARY VIRGINIA TERRY CANCER CTR	2 SHIRCLIFF WAY		JACKSONVILLE	FL	32204				Duval	HOSPITALS		
	-81.689194	30.308354	ST VINCENTS DEPAUL BLDG	2 SHIRCLIFF WAY		JACKSONVILLE	FL	32204				Duval	HOSPITALS		
	-81.689163	30.308129	ST VINCENTS DILLION BLDG	3 SHIRCLIFF WAY		JACKSONVILLE	FL	32204				Duval	HOSPITALS		
	-81.602336	30.288355	BROOKS REHAB CENTER-UNIVERSITY BLVD	3599 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.602336	30.288355	BROOKS REHAB HOSPITAL	3599 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.602314	30.288553	MEMORIAL HOSPITAL	3625 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.602314	30.288715	MEMORIAL HOSPITAL EMERGERNCY ENTRANCE	3625 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.602339	30.288348	MEMORIAL HOSPITAL HEART CENTER	3625 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.602314	30.288553	MEMORIAL HOSPITAL OUTPATIENT	3625 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.584067	30.253397	ST VINCENTS SOUTHSIDE	4201 BELFORT RD		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.584076	30.253793	ROGER MAIN BUILDING	4203 BELFORT RD		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.584067	30.25337	JOE ADAMS BUILDING	4205 BELFORT RD		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.43743	30.264175	MAYO HOSPITAL	4500 SAN PABLO RD S		JACKSONVILLE	FL	32224				Duval	HOSPITALS		
	-81.616294	30.270362	SPECIALTY HOSPITAL	4901 RICHARD ST		JACKSONVILLE	FL	32216				Duval	HOSPITALS		
	-81.662308	30.346371	UF HEALTH PAVILLION	555 W 8TH ST		JACKSONVILLE	FL	32209				Duval	HOSPITALS		
	-81.662402	30.346362	UF HEALTH TOWER 1	580 W 8TH ST		JACKSONVILLE	FL	32209				Duval	HOSPITALS		
	-81.663089	30.346507	UF HEALTH TOWER 2	580 W 8TH ST		JACKSONVILLE	FL	32209				Duval	HOSPITALS		
	-81.664328	30.346761	UF HEALTH FACULTY CLINIC	653 W 8TH ST		JACKSONVILLE	FL	32209				Duval	HOSPITALS		
	-81.66437	30.34677	RAINBOW CENTER	655 W 8TH ST		JACKSONVILLE	FL	32209				Duval	HOSPITALS		
	-81.664266	30.346743	UF HEALTH ALEXANDER AMBULATORY	655 W 8TH ST		JACKSONVILLE	FL	32209				Duval	HOSPITALS		
	-81.664266	30.346743	UF HEALTH EMERGENCY ROOM	655 W 8TH ST		JACKSONVILLE	FL	32209				Duval	HOSPITALS		
	-81.66437	30.34677	UF HEALTH MEDICAL CENTER	655 W 8TH ST		JACKSONVILLE	FL	32209				Duval	HOSPITALS		
	-81.664423	30.316279	BAPTIST HEART HOSPITAL	800 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	HOSPITALS		
	-81.664423	30.316279	BAPTIST MEDICAL CENTER	800 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	HOSPITALS		
	-81.664423	30.316279	BAPTIST WOUND CARE CENTER	800 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	HOSPITALS		
	-81.66283	30.312113	NEMOURS CHILDREN CLINIC	807 CHILDRENS WAY		JACKSONVILLE	FL	32207				Duval	HOSPITALS		
	-81.664215	30.316279	BAPTIST HOWARD BLDG	820 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	HOSPITALS		
	-81.664038	30.316278	BAPTIST PAVILLION	836 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	HOSPITALS		
	-81.396139	30.324636	ONE OCEAN RESORT	1 OCEAN BLVD		ATLANTIC BEACH	FL	32233				Duval	HOTEL		
	-81.624507	30.19335	VILLAGE INN MANDARIN	10140 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	HOTEL		
	-81.543092	30.338499	HAMPTON INN EAST REGENCY SQUARE	1021 HOSPITALITY LN		JACKSONVILLE	FL	32225				Duval	HOTEL		
	-81.524761	30.257811	HOMEWOOD SUITES	10434 MIDTOWN PKY		JACKSONVILLE	FL	32246				Duval	HOTEL		
	-81.651234	30.47982	HILTON GARDEN INN AIRPORT	13503 RANCH RD		JACKSONVILLE	FL	32218				Duval	HOTEL		
	-81.6563	30.316293	EXTENDED STAY AMERICA PRUDENTIAL	1413 PRUDENTIAL DR		JACKSONVILLE	FL	32207				Duval	HOTEL		
	-81.397688	30.393446	NAVY LODGE INN	1980 BALTIMORE ST		JACKSONVILLE	FL	32227				Duval	HOTEL		
	-81.523176	30.326899	INTOWN SUITES	210 ST JOHNS BLUFF RD N		JACKSONVILLE	FL	32225				Duval	HOTEL		
	-81.655128	30.32345	HYATT REGENCY HOTEL	225 E COASTLINE DR		JACKSONVILLE	FL	32202				Duval	HOTEL		
	-81.661665	30.325424	OMNI HOTEL	245 WATER ST		JACKSONVILLE	FL	32202				Duval	HOTEL		
	-81.627981	30.185043	RAMADA INN - HARTLEY RD	3130 HARTLEY RD		JACKSONVILLE	FL	32257				Duval	HOTEL		
	-81.588236	30.247741	HOLIDAY INN SALISBURY RD	4675 SALISBURY RD		JACKSONVILLE	FL	32256				Duval	HOTEL		
	-81.75939	30.335784	QUALITY INN COMMONWEALTH	6802 COMMONWEALTH AVE		JACKSONVILLE	FL	32254				Duval	HOTEL		
	-81.584051	30.217738	SUBURBAN LODGE	8285 PHILIPS HWY		JACKSONVILLE	FL	32256				Duval	HOTEL		
	-81.567655	30.218465	HOMESTEAD STUDIO SUITES	8300 WESTERN WAY		JACKSONVILLE	FL	32256				Duval	HOTEL		
	-81.681121	30.216144	NAVY GATEWAY INNS & SUITES	844 MUSTIN RD		JACKSONVILLE	FL	32212				Duval	HOTEL		
	-81.578704	30.21805	SUN SUITES EXTENDED STAY	8555 BAYMEADOWS WAY		JACKSONVILLE	FL	32256				Duval	HOTEL		
	-81.564266	30.220925	EMBASSY SUITES	9300 BAYMEADOWS RD		JACKSONVILLE	FL	32256				Duval	HOTEL		
	-81.55509	30.260469	HILTON GARDEN INN / GATE PKWY	9745 GATE PKWY		JACKSONVILLE	FL	32246				Duval	HOTEL		
	-81.632613	30.149559	LIBRARY SOUTH MANDARIN REGIONAL	12125 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	LIBRARY		
	-81.469811	30.287533	LIBRARY PABLO CREEK REGIONAL	13295 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	LIBRARY		
	-81.654233	30.308833	LIBRARY SAN MARCO	1513 LASALLE ST		JACKSONVILLE	FL	32207				Duval	LIBRARY		
	-81.684421	30.344242	EDWARD WATERS LIBRARY	1715 KINGS RD		JACKSONVILLE	FL	32209				Duval	LIBRARY		
	-81.686166	30.386908	LIBRARY BRADHAM BROOKS	1755 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	LIBRARY		
	-81.675094	30.435205	LIBRARY HIGHLANDS REGIONAL	1826 DUNN AVE		JACKSONVILLE	FL	32218				Duval	LIBRARY		
	-81.714469	30.336635	LIBRARY WESTBROOK BRANCH	2809 COMMONWEALTH AVE		JACKSONVILLE	FL	32254				Duval	LIBRARY		
	-81.698017	30.306988	LIBRARY WILLOWBRANCH	2875 PARK ST		JACKSONVILLE	FL	32205				Duval	LIBRARY		
	-81.658803	30.328823	LIBRARY MAIN	303 N LAURA ST		JACKSONVILLE	FL	32202				Duval	LIBRARY		
	-81.620552	30.202558	LIBRARY MANDARIN REGIONAL	3330 KORI ROAD		JACKSONVILLE	FL	32257				Duval	LIBRARY		
	-81.606055	30.361638	LIBRARY UNIVERSITY PARK	3435 UNIVERSITY BLVD N		JACKSONVILLE	FL	32277				Duval	LIBRARY		
	-81.657534	30.361419	LIBRARY BRENTWOOD	3725 N PEARL ST		JACKSONVILLE	FL	32206				Duval	LIBRARY		
	-81.39759	30.320049	LIBRARY BEACHES REGIONAL	600 3RD ST		NEPTUNE BEACH	FL	32266				Duval	LIBRARY		
	-81.757578	30.248462	LIBRARY CHARLES WEBB WESCONNETT	6887 103RD ST		JACKSONVILLE	FL	32210				Duval	LIBRARY		
	-81.731065	30.335427	LIBRARY MURRAY HILL	918 EDGEWOOD AVE S		JACKSONVILLE	FL	32254				Duval	LIBRARY		
	-81.541823	30.326294	LIBRARY REGENCY SQUARE REGIONAL	9900 REGENCY SQUARE BLVD		JACKSONVILLE	FL	32225				Duval	LIBRARY		
	-81.551693	30.180673	AVENUES MALL	10300 SOUTHSIDE BLVD		JACKSONVILLE	FL	32256				Duval	MALL		
	-81.656774	30.318527	RIVER PLACE BLVD	1301 RIVERPLACE BLVD		JACKSONVILLE	FL	32207				Duval	MALL		
	-81.733294	30.186181	ORANGE PARK MALL	1910 WELLS RD		ORANGE PARK	FL	32073				Clay	MALL		
	-81.537548	30.256117	ST JOHNS TOWN CENTER MALL	4755 TOWN CENTER PK		JACKSONVILLE	FL	32246				Duval	MALL		
	-81.664244	30.371902	GATEWAY MALL	5184 NORWOOD AVE		JACKSONVILLE	FL	32208				Duval	MALL		
	-81.558182	30.324706	REGENCY SQUARE MALL	9501 ARLINGTON EXPY		JACKSONVILLE	FL	32211				Duval	MALL		
	-81.724182	30.287691	JACKSONVILLE ALLERGY	1727 BLANDING BLVD		JACKSONVILLE	FL	32210				Duval	OTHER		
	-81.743059	30.250765	SABRINA'S HAIR SALON	5140 BLANDING BLVD		JACKSONVILLE	FL	32210				Duval	OTHER		
	-81.730973	30.390967	WALGREEN SOUTEL	5340 SOUTEL DR		JACKSONVILLE	FL	32219				Duval	OTHER		
	-81.746329	30.24839	HIGH PROFILE BARBER & STYLIST	6330 103RD ST		JACKSONVILLE	FL	32210				Duval	OTHER		
	-81.774114	30.248139	COIN LAUNDRY 24 7	7628 103RD ST		JACKSONVILLE	FL	32210				Duval	OTHER		
	-81.585645	30.220561	JUST FITNESS PHILIPS	8206 PHILIPS HWY		JACKSONVILLE	FL	32256				Duval	OTHER		
	-81.615915	30.225139	JCA	8505 SAN JOSE BLVD		JACKSONVILLE	FL	32217				Duval	OTHER		
	-81.739506	30.192576	PANERA BREAD	8635 BLANDING BLVD		JACKSONVILLE	FL	32244				Duval	OTHER		
	-81.806915	30.247694	PARK RIDGE MOBILE HOME PARK	9211 103RD ST		JACKSONVILLE	FL	32210				Duval	OTHER		
	-81.556573	30.286537	WJXR92.1	9831 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	OTHER		
	-81.720812	30.433642	BETHESDA PARK	10790 KEY HAVEN BLVD		JACKSONVILLE	FL	32218				Duval	PARK		
	-81.506042	30.360302	DUNES CLUB PARK	11751 MCCORMICK RD		JACKSONVILLE	FL	32225				Duval	PARK		
	-81.620405	30.290121	CUBA HUNTER PARK	3620 BEDFORD RD		JACKSONVILLE	FL	32207				Duval	PARK		
	-81.645398	30.400089	JACKSONVILLE ZOO	370 ZOO PKWY		JACKSONVILLE	FL	32218				Duval	PARK		
	-81.577287	30.261505	CUBA HUNTER RECREATIONAL CENTER	4380 BEDFORD RD		JACKSONVILLE	FL	32207				Duval	PARK		
	-81.681044	30.366821	CLANZEL T BROWN PARK	4575 MONCRIEF RD		JACKSONVILLE	FL	32209				Duval	PARK		
	-81.593332	30.270017	DREW PARK	6621 BARNES RD S		JACKSONVILLE	FL	32216				Duval	PARK		
	-81.581432	30.237368	DOGWOOD DOG PARK	7407 SALISBURY RD		JACKSONVILLE	FL	32256				Duval	PARK		
	-81.802123	30.286294	NORMANDY ESTATES	8985 NORMANDY BLVD		JACKSONVILLE	FL	32221				Duval	PARK		
	-81.659444	30.326546	DR LIANE	100 W BAY ST		JACKSONVILLE	FL	32202				Duval	PHYSICIANS		
	-81.674261	30.392329	DR JONES	1004 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	PHYSICIANS		
	-81.54915	30.185225	DR FAROOQUE	10175 FORTUNE PKY		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.625624	30.19174	DR STAMEY	10232 SAN JOSE BLVD		JACKSONVILLE	FL	32257				Duval	PHYSICIANS		
	-81.673928	30.392347	DR GROSHELL EDGEWOOD	1024 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	PHYSICIANS		
	-81.54685	30.247811	DR KARTZONIZ	10475 CENTURION PKWY N		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.543493	30.24664	HEEKIN ORTHOPEDICS	10475 CENTURION PKWY N		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.543618	30.246677	JACKSONVILLE HEARING & BALANCE INSTITUTE	10475 CENTURION PKY N		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.627896	30.177728	DENTIST PLACE	10991 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	PHYSICIANS		
	-81.510766	30.235974	DR KARTZONIS	11512 LAKE MEAD AVE		JACKSONVILLE	FL	32256				Duval	PHYSICIANS		
	-81.639867	30.35738	EASTSIDE FAMILY PRACTICE CENTER	1155 E 21ST ST		JACKSONVILLE	FL	32206				Duval	PHYSICIANS		
	-81.512265	30.28229	DR PELLA	11555 CENTRAL PKWY		JACKSONVILLE	FL	32224				Duval	PHYSICIANS		
	-81.632712	30.159838	DR KHAN	11701 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	PHYSICIANS		
	-81.51529	30.287036	PRIMARY CARE ST JOHNS	11761 BEACH BLVD		JACKSONVILLE	FL	32246				Duval	PHYSICIANS		
	-81.676649	30.39227	SMITH & SMITH	1190 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	PHYSICIANS		
	-81.676951	30.392189	SMITH AND ASSOCIATES	1190 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	PHYSICIANS		
	-81.632551	30.153676	BAPTIST ENDOCRINOLOGY	11945 SAN JOSE BLVD		JACKSONVILLE	FL	32223				Duval	PHYSICIANS		
	-81.538787	30.342188	DR CALVARIO	1201 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.537222	30.342769	DR CARABALLO	1201 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.538192	30.342412	DR NAMEN MONUMENT	1201 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.538787	30.342188	DR ROLDAN	1201 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.538787	30.342188	FIVE STAR MEDICAL GROUP	1201 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.509135	30.378942	ALL ABOUT KIDS PEDIATRIC ASSOC	12086 FORT CAROLINE RD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.665843	30.429888	DR BOONE	1215 DUNN AVE		JACKSONVILLE	FL	32218				Duval	PHYSICIANS		
	-81.666094	30.429843	FIRST COAST CARDIOLOGY	1215 DUNN AVE		JACKSONVILLE	FL	32218				Duval	PHYSICIANS		
	-81.665843	30.429888	NORTHSIDE FAMILY CARE CENTER	1215 DUNN AVE		JACKSONVILLE	FL	32218				Duval	PHYSICIANS		
	-81.660535	30.313184	DR COLUCCELLI	1235 SAN MARCO BLVD		JACKSONVILLE	FL	32207				Duval	PHYSICIANS		
	-81.655165	30.330411	DR LARMOVEUX	124 E ASHLEY ST		JACKSONVILLE	FL	32202				Duval	PHYSICIANS		
	-81.46647	30.319798	DR BUTCHER	13001 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.537222	30.342769	DR PERRY	1301 MONUMENT RD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.463833	30.319996	DR SCHWARTZ	13155 ATLANTIC BLVD		JACKSONVILLE	FL	32225				Duval	PHYSICIANS		
	-81.660546	30.312788	DR PUJADAS	1325 SAN MARCO BLVD		JACKSONVILLE	FL	32207				Duval	PHYSICIANS		
	-81.660546	30.312788	JACKSONVILLE ORTHOPEDIC	1325 SAN MARCO BLVD		JACKSONVILLE	FL	32207				Duval	PHYSICIANS		
	-81.660546	30.312788	ORTHOPEDIC INST	1325 SAN MARCO BLVD		JACKSONVILLE	FL	32207				Duval	PHYSICIANS		
	-81.400113	30.274498	DR NAMEN BEACHES	1351 13TH AVE S		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.662161	30.312385	DR SALLS	1357 PALM AVE		JACKSONVILLE	FL	32207				Duval	PHYSICIANS		
	-81.400165	30.274499	LINKS OFFICE BLDG	1361 13TH AVE S		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.40509	30.300131	THE LINKS	1361 13TH AVE S		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.400207	30.274499	DR DAVIES	1370 13TH AVE S		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.400207	30.274499	DR SNYDER JAX BEACH	1370 13TH AVE S		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.400207	30.274499	DR THALINGER	1370 13TH AVE S		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.4478	30.287772	DR PORCASE	14011 BEACH BLVD		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.448133	30.287774	DR SECUNDA	14011 BEACH BLVD		JACKSONVILLE	FL	32250				Duval	PHYSICIANS		
	-81.533174	30.141059	BAPTIST SOUTH MEDICAL OFFICE PLAZA	14546 OLD ST AUGUSTINE RD		JACKSONVILLE	FL	32258				Duval	PHYSICIANS		
	-81.527532	30.1408	DR MANSUR	14546 ST AUGUSTINE RD		JACKSONVILLE	FL	32258				Duval	PHYSICIANS		
	-81.69025	30.311823	DR GROBLE	1510 BARRS ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.678627	30.312149	NORTH FL.DERMATOLORY	1541 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.678669	30.311978	NORTH FL DERMATOLOGY	1551 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.672892	30.430466	DR BAXTER	1566 DUNN AVE		JACKSONVILLE	FL	32218				Duval	PHYSICIANS		
	-81.61955	30.306393	BEAVER DENTAL CARE	1677 ART MUSEUM DR		JACKSONVILLE	FL	32207				Duval	PHYSICIANS		
	-81.674193	30.432233	NEUROLOGY ASSOCIATES	1680 DUNN AVE		JACKSONVILLE	FL	32218				Duval	PHYSICIANS		
	-81.599749	30.311494	DR GIDDINGS	1731 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.599749	30.311494	DR SELANDER	1731 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.686072	30.386962	DR BLUE	1740 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	PHYSICIANS		
	-81.640976	30.260889	DR FLOREZ	1755 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	PHYSICIANS		
	-81.686322	30.386818	DR PENNICK	1760 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	PHYSICIANS		
	-81.686322	30.386818	DR WOOTEN	1760 EDGEWOOD AVE W		JACKSONVILLE	FL	32208				Duval	PHYSICIANS		
	-81.600037	30.309432	DR JASON RICHARD	1808 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.691144	30.307123	DR HARDING	1824 KING ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.691144	30.307123	DR WEINSTEIN	1824 KING ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.558791	30.310966	DR DOYLE	1906 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.558791	30.310966	DR PENNINGTON	1906 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.68216	30.316467	DR SCHNIPPER	2001 COLLEGE ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.682139	30.316476	JACKSONVILLE EYE CENTER	2001 COLLEGE ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.638134	30.260839	DR GARCIA UNIVERSITY	2014 UNIVERSITY BLVD W		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.683085	30.317216	DR TROTTER	2023 MYRA ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.682363	30.313613	DR IMRAY	2047 PARK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.681979	30.312766	DR BLISSENBACH	2065 HERSCHEL ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.683207	30.313434	NORTH FL MEDICAL ASSOCIATES	2105 PARK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.683502	30.311489	DR BARAKAT OAK	2119 OAK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.658992	30.328148	DR JEROME	213 N LAURA ST		JACKSONVILLE	FL	32202				Duval	PHYSICIANS		
	-81.658992	30.328148	DR WEITZEN	213 N LAURA ST		JACKSONVILLE	FL	32203				Duval	PHYSICIANS		
	-81.658992	30.328148	DR WHITES	213 N LAURA ST		JACKSONVILLE	FL	32202				Duval	PHYSICIANS		
	-81.658919	30.328427	DR WIETZEN	213 N LAURA ST		JACKSONVILLE	FL	32202				Duval	PHYSICIANS		
	-81.684051	30.313255	DR ANTAR	2150 PARK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.390248	30.285464	DR KESSLER	220 3RD AVE S		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.660794	30.328448	DR WITTEN	223 W ADAMS ST		JACKSONVILLE	FL	32202				Duval	PHYSICIANS		
	-81.685572	30.312915	DR GROSHELL PARK	2236 PARK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.68551	30.312933	DR HERCHEL	2236 PARK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.635949	30.260862	DR AFSHARI	2311 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	PHYSICIANS		
	-81.635418	30.26087	DR PEARL	2324 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	PHYSICIANS		
	-81.686327	30.309935	DR PATEL RIVERSIDE	2332 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.687573	30.312468	DR WYATT	2360 PARK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.633825	30.260858	DR KASSIS	2449 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	PHYSICIANS		
	-81.633128	30.260875	DR SOTO-ACOSTA	2520 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	PHYSICIANS		
	-81.688942	30.309354	DR SMITHWICK	2535 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.632431	30.260874	DR GUPTA	2535 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	PHYSICIANS		
	-81.690021	30.311922	DR HARDWIC	2550 PARK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.689958	30.311939	DR HOROWITZ	2550 PARK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.694254	30.309153	DR BUDJAK	2574 HERSCHEL ST		JACKSONVILLE	FL	32205				Duval	PHYSICIANS		
	-81.690849	30.308915	DR HEEKIN MEDICAL OFFICE	2627 RIVERSIDE AVE		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.691212	30.309762	DR GARMENDIA	2636 OAK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.691952	30.309367	DR STAMAN	2639 OAK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.69142	30.309672	RETINAL INSTITUTE	2639 OAK ST		JACKSONVILLE	FL	32204				Duval	PHYSICIANS		
	-81.692112	30.307115	DR HOU	2726 SAINT JOHNS AVE		JACKSONVILLE	FL	32205				Duval	PHYSICIANS		
	-81.692112	30.307115	DR REVOLLO	2726 SAINT JOHNS AVE		JACKSONVILLE	FL	32205				Duval	PHYSICIANS		
	-81.601538	30.297737	DR GHANDI	2735 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.601538	30.297782	DR PATEL UNIVERSITY	2735 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.630432	30.260906	DR GAMA	2736 UNIVERSITY BLVD W		JACKSONVILLE	FL	32217				Duval	PHYSICIANS		
	-81.691265	30.438802	DR BURMEISTER	2762 DUNN AVE		JACKSONVILLE	FL	32218				Duval	PHYSICIANS		
	-81.52852	30.290496	COASTAL DERMATOLOGY	2804 ST JOHNS BLUFF RD S		JACKSONVILLE	FL	32246				Duval	PHYSICIANS		
	-81.648377	30.292235	DR WASILUK	3129 HENDRICKS AVE		JACKSONVILLE	FL	32207				Duval	PHYSICIANS		
	-81.720805	30.372066	DR MCINTOSH	3160 EDGEWOOD AVE W		JACKSONVILLE	FL	32209				Duval	PHYSICIANS		
	-81.720982	30.371985	DR SYKES	3160 EDGEWOOD AVE W		JACKSONVILLE	FL	32209				Duval	PHYSICIANS		
	-81.397859	30.322454	FAMILY CARE PARTNERS 3RD ST	320 3RD ST		NEPTUNE BEACH	FL	32266				Duval	PHYSICIANS		
	-81.388229	30.264282	BEACHES EAR NOSE & THROAT	3200 3RD ST S		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.392858	30.291824	DR JUMBER	324 3RD AVE N		JACKSONVILLE BEACH	FL	32250				Duval	PHYSICIANS		
	-81.559192	30.287849	DR VERA	3245 SOUTHSIDE BLVD		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.602218	30.289615	BAKER & GILMOUR CARDIOVASCULAR	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.602218	30.289615	DR BAKER & GILMORE	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.602218	30.289615	DR BATEH UNIVERSITY	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.602218	30.289615	DR GREENE	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.602184	30.2903	DR MAGEE	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.602218	30.289615	DR ROURA	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
	-81.602184	30.2903	DR WADUD	3550 UNIVERSITY BLVD S		JACKSONVILLE	FL	32216				Duval	PHYSICIANS		
